order_item_id,order_id,product_id,quantity,unit_price,total_price,customer_id,order_date,status,shipping_city,shipping_state,first_name,last_name,email,city,state,created_at,product_name,category_id,supplier_id,price,stock_quantity,category_name,supplier_name,contact_email,country,payment_id,payment_date,amount,payment_method,currency
3253,1924,202,1,92.02,92.02,640,11-Jul-2022,processing,Dallas,CA,Patricia,Martin,user640@gmail.com,Dallas,CA,13/08/2022,Waterproof Board Game,6,36,92.02,331,Sports & Outdoors,Prime Auto Accessories,contact36@primeautoaccessories.com,Mexico,1118,28/07/2022,731.74,Bank Transfer,USD
2947,2348,35,4,11.34,45.36,1000,05-Jul-2022,pending,New York,CA,Mary,Smith,user1000@gmail.com,Dallas,TX,21/09/2021,Premium Monitor,10,8,11.34,383,Automotive,Golden Shoe Supply,contact8@goldenshoesupply.com,India,470,08/04/2022,134.28,Cash on Delivery,USD
1908,1292,292,1,114.35,114.35,77,13-Aug-2022,shipped,New York,AZ,Barbara,Davis,user77@gmail.com,San Jose,PA,01/12/2020,Rechargeable T-Shirt,3,16,114.35,494,Books,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,1406,31/12/2022,779.41,Credit Card,USD
1438,1046,422,3,226.46,679.38,166,17-Feb-2022,delivered,San Antonio,CA,Sarah,Gonzalez,user166@gmail.com,Dallas,CA,07/09/2020,Eco Backpack,3,8,226.46,768,Books,Golden Shoe Supply,contact8@goldenshoesupply.com,India,822,02/09/2022,303.29,Cash on Delivery,USD
3367,1970,76,1,89.07,89.07,247,22-Apr-2022,cancelled,Dallas,CA,David,Martinez,user247@gmail.com,Phoenix,CA,08/08/2022,Smart Board Game,3,15,89.07,490,Books,Sunrise Toys,contact15@sunrisetoys.com,India,2340,07/03/2022,675.16,PayPal,USD
2939,1462,250,5,17.55,87.75,495,23-Apr-2022,processing,Houston,TX,James,Miller,user495@gmail.com,New York,CA,28/09/2021,Eco Desk Lamp,1,37,17.55,143,Electronics,Sunset Jewelry Group,contact37@sunsetjewelrygroup.com,Germany,974,25/09/2022,320.28,Cash on Delivery,USD
4611,1531,125,5,276.3,1381.5,745,30-Mar-2022,processing,Chicago,AZ,Patricia,Rodriguez,user745@gmail.com,Philadelphia,CA,09/08/2021,Rechargeable Desk Lamp,8,22,276.3,473,Toys & Games,Lone Star Apparel,contact22@lonestarapparel.com,Germany,143,07/11/2022,120.22,Cash on Delivery,USD
4794,217,319,3,134.82,404.46,468,22-Oct-2022,shipped,San Antonio,CA,Sarah,Williams,user468@gmail.com,Phoenix,CA,10/09/2021,Smart Backpack,9,20,134.82,876,Grocery,Wellness Direct,contact20@wellnessdirect.com,Germany,1818,22/02/2022,481.52,Cash on Delivery,USD
1565,1526,408,1,87.63,87.63,706,02-Sep-2022,cancelled,San Antonio,CA,Jessica,Brown,user706@gmail.com,Philadelphia,AZ,26/03/2021,Waterproof Drill,4,6,87.63,537,Clothing,City Electronics,contact6@cityelectronics.com,Germany,1264,02/11/2022,89.06,PayPal,USD
3778,2285,58,1,18.23,18.23,43,08-Mar-2022,delivered,Los Angeles,TX,Barbara,Rodriguez,user43@gmail.com,Chicago,TX,24/08/2022,Premium Speaker,13,7,18.23,223,Jewelry,Oceanic Imports,contact7@oceanicimports.com,Germany,2051,11/02/2022,692.81,PayPal,USD
1700,2624,214,2,228.2,456.4,721,11-Dec-2022,delivered,Chicago,CA,Karen,Brown,user721@gmail.com,Philadelphia,PA,27/11/2021,Waterproof Speaker,8,7,228.2,941,Toys & Games,Oceanic Imports,contact7@oceanicimports.com,Germany,1719,23/07/2022,360.44,PayPal,USD
4765,3000,246,2,174.63,349.26,438,03-Apr-2022,pending,San Antonio,CA,Thomas,Martin,user438@gmail.com,Dallas,CA,28/11/2020,Adjustable Keyboard,10,5,174.63,11,Automotive,Summit Sports,contact5@summitsports.com,Germany,2465,11/05/2022,1021.38,Cash on Delivery,USD
3832,18,297,5,80.23,401.15,134,14-Jul-2022,pending,Phoenix,IL,Joseph,Brown,user134@gmail.com,Phoenix,IL,11/05/2021,Waterproof T-Shirt,1,14,80.23,191,Electronics,Northstar Clothing,contact14@northstarclothing.com,USA,155,04/01/2022,1097.94,Bank Transfer,USD
3799,2258,458,2,320.56,641.12,802,12-Dec-2022,returned,San Diego,CA,Jessica,Smith,user802@gmail.com,Chicago,CA,30/12/2022,Rechargeable Blender,8,39,320.56,486,Toys & Games,HomeComfort Imports,contact39@homecomfortimports.com,USA,2185,18/07/2022,391.12,Bank Transfer,USD
1751,2625,243,4,485.73,1942.92,571,16-Dec-2022,shipped,San Antonio,TX,Sarah,Anderson,user571@gmail.com,San Antonio,AZ,18/08/2021,Smart Notebook,7,9,485.73,859,Beauty & Personal Care,Metro Office Solutions,contact9@metroofficesolutions.com,Mexico,2219,28/05/2022,883.31,PayPal,USD
2340,2921,259,4,455.51,1822.04,965,30-Apr-2022,pending,San Antonio,TX,Karen,Hernandez,user965@gmail.com,San Jose,TX,26/05/2022,Rechargeable Toy Car,12,14,455.51,56,Pet Supplies,Northstar Clothing,contact14@northstarclothing.com,USA,2724,27/10/2022,12.86,Cash on Delivery,USD
1899,2936,268,5,60.56,302.8,235,19-Jan-2022,delivered,Dallas,CA,Jessica,Martin,user235@gmail.com,Dallas,IL,15/12/2020,Adjustable Board Game,1,7,60.56,631,Electronics,Oceanic Imports,contact7@oceanicimports.com,Germany,2549,10/06/2022,1007.82,Bank Transfer,USD
683,2887,328,3,273.96,821.88,593,20-Aug-2022,delivered,San Antonio,NY,Susan,Miller,user593@gmail.com,San Jose,TX,17/11/2021,Classic Backpack,10,12,273.96,818,Automotive,AutoParts Hub,contact12@autopartshub.com,Germany,1780,30/07/2022,615.28,Cash on Delivery,USD
2427,149,66,4,66.25,265,31,24-May-2022,delivered,Houston,PA,Elizabeth,Moore,user31@gmail.com,Chicago,TX,10/08/2022,Rechargeable Desk Lamp,4,28,66.25,704,Clothing,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,2647,27/10/2022,339.43,PayPal,USD
4353,900,394,3,334.52,1003.56,321,01-Aug-2022,processing,San Diego,PA,James,Miller,user321@gmail.com,Dallas,NY,17/03/2022,Waterproof Speaker,2,19,334.52,428,Home Appliances,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,2968,12/08/2022,368.8,Bank Transfer,USD
489,2378,298,5,449.79,2248.95,141,03-Jul-2022,delivered,New York,IL,Richard,Davis,user141@gmail.com,Philadelphia,TX,13/11/2021,Eco Headphones,6,32,449.79,252,Sports & Outdoors,BookWorld Distributors,contact32@bookworlddistributors.com,India,1287,24/04/2022,783.94,Cash on Delivery,USD
463,209,287,5,275.77,1378.85,656,18-Jan-2022,processing,San Antonio,TX,Charles,Anderson,user656@gmail.com,San Antonio,AZ,27/09/2020,Classic Notebook,14,28,275.77,246,Health,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,1684,21/04/2022,170,Bank Transfer,USD
2803,2313,326,5,335.75,1678.75,532,12-Dec-2022,shipped,Dallas,PA,Sarah,Jackson,user532@gmail.com,Houston,TX,07/11/2021,Rechargeable T-Shirt,6,1,335.75,691,Sports & Outdoors,Global Tech Distributors,contact1@globaltechdistributors.com,China,196,07/04/2022,397.82,Bank Transfer,USD
4336,1310,491,3,312.24,936.72,28,27-Jun-2022,delivered,Dallas,CA,Jessica,Jackson,user28@gmail.com,San Antonio,AZ,30/11/2022,Portable Sneakers,1,3,312.24,959,Electronics,Prime Home Goods,contact3@primehomegoods.com,Canada,1965,06/02/2022,715.31,PayPal,USD
179,1053,330,5,95.17,475.85,633,12-Oct-2022,processing,San Antonio,TX,Charles,Hernandez,user633@gmail.com,Philadelphia,TX,17/02/2022,Rechargeable Vitamin Pack,8,15,95.17,528,Toys & Games,Sunrise Toys,contact15@sunrisetoys.com,India,1070,09/11/2022,980.77,Credit Card,USD
3196,2087,382,2,232.87,465.74,431,22-Jul-2022,shipped,Chicago,PA,Robert,Johnson,user431@gmail.com,San Diego,NY,26/04/2020,Premium Monitor,1,36,232.87,239,Electronics,Prime Auto Accessories,contact36@primeautoaccessories.com,Mexico,1336,09/12/2022,881.02,PayPal,USD
4800,1635,312,2,95.6,191.2,942,01-Nov-2022,cancelled,Los Angeles,TX,Sarah,Martinez,user942@gmail.com,New York,CA,14/02/2021,Premium Mixer,10,5,95.6,121,Automotive,Summit Sports,contact5@summitsports.com,Germany,1960,03/01/2022,51.36,Bank Transfer,USD
2511,1538,402,2,208.05,416.1,91,30-Aug-2022,returned,New York,AZ,Richard,Williams,user91@gmail.com,Los Angeles,CA,12/12/2020,Portable Dog Food,5,27,208.05,801,Shoes,AutoMax Supplies,contact27@automaxsupplies.com,USA,1548,21/11/2022,745.87,Cash on Delivery,USD
3372,2685,95,3,156.67,470.01,595,09-Jan-2022,pending,San Jose,NY,Charles,Rodriguez,user595@gmail.com,Los Angeles,CA,01/02/2022,Wireless Blender,11,1,156.67,32,Office Supplies,Global Tech Distributors,contact1@globaltechdistributors.com,China,2735,20/07/2022,454.63,PayPal,USD
3087,118,288,3,177.92,533.76,79,02-Nov-2022,returned,Chicago,CA,Elizabeth,Jones,user79@gmail.com,Houston,IL,16/09/2020,Smart T-Shirt,13,33,177.92,278,Jewelry,TechCore Supply,contact33@techcoresupply.com,Mexico,1691,28/03/2022,1037.91,PayPal,USD
2236,1046,20,2,443.54,887.08,166,17-Feb-2022,delivered,San Antonio,CA,Sarah,Gonzalez,user166@gmail.com,Dallas,CA,07/09/2020,Smart Backpack,11,3,443.54,638,Office Supplies,Prime Home Goods,contact3@primehomegoods.com,Canada,822,02/09/2022,303.29,Cash on Delivery,USD
2074,868,72,4,33.07,132.28,606,11-Jul-2022,shipped,Phoenix,PA,Barbara,Moore,user606@gmail.com,Dallas,IL,08/06/2022,Portable Speaker,1,8,33.07,378,Electronics,Golden Shoe Supply,contact8@goldenshoesupply.com,India,656,02/03/2022,196.81,PayPal,USD
861,1273,29,5,447.67,2238.35,930,07-Oct-2022,delivered,Los Angeles,NY,John,Garcia,user930@gmail.com,Dallas,IL,15/02/2022,Waterproof Mouse,12,22,447.67,597,Pet Supplies,Lone Star Apparel,contact22@lonestarapparel.com,Germany,1040,21/09/2022,222.96,Bank Transfer,USD
1431,792,325,2,31.02,62.04,109,14-May-2022,pending,New York,TX,Sarah,Miller,user109@gmail.com,Chicago,CA,25/09/2020,Rechargeable T-Shirt,1,10,31.02,980,Electronics,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,288,11/06/2022,1046.64,Credit Card,USD
3693,1238,295,4,28.59,114.36,941,04-Aug-2022,processing,San Diego,TX,Jessica,Taylor,user941@gmail.com,Chicago,TX,03/08/2022,Classic T-Shirt,9,19,28.59,975,Grocery,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,2524,10/06/2022,260.77,PayPal,USD
2664,2774,363,4,424.84,1699.36,733,13-Mar-2022,returned,Los Angeles,AZ,Sarah,Garcia,user733@gmail.com,Dallas,PA,24/09/2021,Wireless Headphones,12,18,424.84,957,Pet Supplies,GardenPro Supplies,contact18@gardenprosupplies.com,India,1676,22/05/2022,1028.04,Credit Card,USD
2971,1072,227,5,206.8,1034,18,16-Jul-2022,delivered,Philadelphia,CA,Joseph,Smith,user18@gmail.com,Dallas,TX,08/11/2022,Eco Desk Lamp,3,8,206.8,145,Books,Golden Shoe Supply,contact8@goldenshoesupply.com,India,513,29/03/2022,719.95,Credit Card,USD
715,602,227,2,206.8,413.6,220,27-Apr-2022,delivered,San Antonio,NY,William,Taylor,user220@gmail.com,San Antonio,CA,13/10/2021,Eco Desk Lamp,3,8,206.8,145,Books,Golden Shoe Supply,contact8@goldenshoesupply.com,India,549,04/11/2022,344.24,Cash on Delivery,USD
2273,2697,82,3,74.94,224.82,390,03-Nov-2022,processing,San Antonio,NY,David,Martinez,user390@gmail.com,Phoenix,CA,15/08/2022,Portable Toy Car,6,10,74.94,535,Sports & Outdoors,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,1529,10/01/2022,479.62,Cash on Delivery,USD
2434,2653,497,3,353.45,1060.35,765,29-Jun-2022,cancelled,Philadelphia,TX,Sarah,Garcia,user765@gmail.com,Los Angeles,CA,02/08/2022,Waterproof Backpack,10,5,353.45,889,Automotive,Summit Sports,contact5@summitsports.com,Germany,1897,12/01/2022,84.11,Credit Card,USD
2717,2902,405,4,266.09,1064.36,924,13-Oct-2022,shipped,Los Angeles,CA,Elizabeth,Moore,user924@gmail.com,Los Angeles,NY,12/04/2020,Smart Notebook,14,40,266.09,243,Health,Metro Gadget Hub,contact40@metrogadgethub.com,USA,1690,12/04/2022,1072.72,Cash on Delivery,USD
4089,2696,256,2,78.04,156.08,375,27-Oct-2022,delivered,Houston,TX,Karen,Jones,user375@gmail.com,Houston,CA,23/03/2020,Rechargeable Mixer,13,21,78.04,138,Jewelry,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,1526,31/10/2022,808.58,PayPal,USD
1187,549,44,2,307.45,614.9,816,14-May-2022,delivered,San Diego,TX,Patricia,Rodriguez,user816@gmail.com,San Antonio,TX,13/09/2021,Premium Desk Lamp,8,9,307.45,857,Toys & Games,Metro Office Solutions,contact9@metroofficesolutions.com,Mexico,2481,21/07/2022,366.63,Bank Transfer,USD
499,456,485,3,414.93,1244.79,509,23-Jul-2022,delivered,Chicago,TX,Joseph,Lopez,user509@gmail.com,San Antonio,TX,21/04/2022,Classic Necklace,9,14,414.93,743,Grocery,Northstar Clothing,contact14@northstarclothing.com,USA,2597,16/02/2022,922.66,Bank Transfer,USD
4159,1451,407,5,431.78,2158.9,564,10-Dec-2022,shipped,Los Angeles,TX,Richard,Anderson,user564@gmail.com,Houston,CA,27/05/2021,Smart Toy Car,11,24,431.78,865,Office Supplies,Pacific Sports,contact24@pacificsports.com,India,2078,06/02/2022,978.22,Bank Transfer,USD
2715,2314,148,5,413.63,2068.15,977,13-Sep-2022,delivered,Los Angeles,TX,William,Williams,user977@gmail.com,Phoenix,CA,11/11/2022,Smart Vitamin Pack,3,35,413.63,577,Books,Urban Office Depot,contact35@urbanofficedepot.com,India,2494,25/03/2022,207.01,Credit Card,USD
2938,1380,25,1,467.71,467.71,950,11-Sep-2022,processing,New York,CA,Jessica,Moore,user950@gmail.com,Chicago,AZ,04/01/2021,Eco T-Shirt,13,4,467.71,403,Jewelry,Evergreen Books,contact4@evergreenbooks.com,India,2328,07/05/2022,59.89,PayPal,USD
3424,1163,99,2,70.4,140.8,146,02-Sep-2022,returned,Los Angeles,PA,Richard,Martinez,user146@gmail.com,Dallas,TX,13/11/2022,Smart T-Shirt,5,33,70.4,189,Shoes,TechCore Supply,contact33@techcoresupply.com,Mexico,963,31/07/2022,1187.03,PayPal,USD
1521,1239,473,3,321.61,964.83,985,02-May-2022,delivered,San Jose,CA,Susan,Davis,user985@gmail.com,Phoenix,TX,09/10/2021,Portable Soccer Ball,10,14,321.61,480,Automotive,Northstar Clothing,contact14@northstarclothing.com,USA,2166,20/03/2022,784.48,Cash on Delivery,USD
3381,1036,477,4,14.71,58.84,442,23-Oct-2022,delivered,Phoenix,IL,David,Hernandez,user442@gmail.com,San Antonio,CA,24/10/2021,Rechargeable Mixer,8,24,14.71,789,Toys & Games,Pacific Sports,contact24@pacificsports.com,India,6,07/02/2022,669.95,Credit Card,USD
2169,1449,56,3,94.06,282.18,935,10-Feb-2022,shipped,San Jose,TX,David,Hernandez,user935@gmail.com,Chicago,CA,23/12/2021,Wireless Blender,4,39,94.06,606,Clothing,HomeComfort Imports,contact39@homecomfortimports.com,USA,2769,12/04/2022,1125.11,PayPal,USD
2541,1011,318,1,176.88,176.88,719,30-Jul-2022,shipped,Dallas,CA,Robert,Taylor,user719@gmail.com,Phoenix,TX,15/01/2022,Wireless Vitamin Pack,8,22,176.88,260,Toys & Games,Lone Star Apparel,contact22@lonestarapparel.com,Germany,1597,18/10/2022,1042.85,Bank Transfer,USD
2792,2366,386,5,431.82,2159.1,750,16-Jun-2022,processing,Phoenix,CA,Susan,Wilson,user750@gmail.com,San Antonio,NY,20/03/2022,Rechargeable Notebook,7,23,431.82,713,Beauty & Personal Care,Liberty Home Essentials,contact23@libertyhomeessentials.com,Canada,2507,08/01/2022,846.58,Credit Card,USD
2006,2568,15,4,483.8,1935.2,113,26-Feb-2022,delivered,Chicago,AZ,Karen,Williams,user113@gmail.com,San Diego,IL,02/12/2020,Compact Notebook,7,15,483.8,374,Beauty & Personal Care,Sunrise Toys,contact15@sunrisetoys.com,India,1418,01/03/2022,472.31,Cash on Delivery,USD
737,1038,299,1,414.97,414.97,739,06-Apr-2022,shipped,San Jose,AZ,Susan,Jones,user739@gmail.com,San Jose,AZ,12/08/2020,Waterproof Shampoo,5,38,414.97,448,Shoes,ActiveLife Sports,contact38@activelifesports.com,Germany,1973,01/11/2022,656.34,Credit Card,USD
4889,1739,330,1,95.17,95.17,800,02-Jan-2022,delivered,Houston,CA,Thomas,Anderson,user800@gmail.com,San Antonio,PA,30/04/2020,Rechargeable Vitamin Pack,8,15,95.17,528,Toys & Games,Sunrise Toys,contact15@sunrisetoys.com,India,122,30/06/2022,691.01,Cash on Delivery,USD
4409,1192,241,5,493.06,2465.3,986,14-Sep-2022,delivered,Los Angeles,PA,Robert,Smith,user986@gmail.com,Philadelphia,CA,06/10/2022,Adjustable Backpack,1,16,493.06,154,Electronics,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,1662,27/06/2022,756.99,PayPal,USD
425,1824,296,5,271.15,1355.75,9,10-Oct-2022,delivered,Chicago,NY,James,Lopez,user9@gmail.com,Los Angeles,PA,14/12/2020,Eco Board Game,1,11,271.15,323,Electronics,PetCare Partners,contact11@petcarepartners.com,India,2857,07/09/2022,807.18,PayPal,USD
123,2370,171,5,494.64,2473.2,424,29-Jun-2022,delivered,Phoenix,TX,William,Garcia,user424@gmail.com,Dallas,AZ,12/01/2021,Adjustable T-Shirt,14,28,494.64,457,Health,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,259,17/06/2022,865.62,Bank Transfer,USD
4164,2621,287,2,275.77,551.54,573,19-Nov-2022,shipped,Chicago,IL,Charles,Rodriguez,user573@gmail.com,Dallas,TX,02/04/2021,Classic Notebook,14,28,275.77,246,Health,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,2519,17/06/2022,464.87,Bank Transfer,USD
2727,1635,325,3,31.02,93.06,942,01-Nov-2022,cancelled,Los Angeles,TX,Sarah,Martinez,user942@gmail.com,New York,CA,14/02/2021,Rechargeable T-Shirt,1,10,31.02,980,Electronics,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,201,13/06/2022,166.37,Bank Transfer,USD
771,1770,307,1,336.95,336.95,65,24-Mar-2022,delivered,Phoenix,TX,Sarah,Moore,user65@gmail.com,New York,CA,22/05/2020,Wireless Toy Car,5,37,336.95,677,Shoes,Sunset Jewelry Group,contact37@sunsetjewelrygroup.com,Germany,1863,09/06/2022,1147.26,Cash on Delivery,USD
1393,1767,141,2,347.03,694.06,349,26-Oct-2022,processing,Houston,AZ,Jennifer,Rodriguez,user349@gmail.com,Houston,TX,27/05/2020,Portable Sneakers,4,1,347.03,893,Clothing,Global Tech Distributors,contact1@globaltechdistributors.com,China,541,07/10/2022,333.17,PayPal,USD
1377,849,96,4,490.48,1961.92,917,03-Jul-2022,shipped,San Jose,TX,Richard,Garcia,user917@gmail.com,Phoenix,TX,19/07/2022,Portable Mixer,13,31,490.48,524,Jewelry,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,2474,20/11/2022,128.55,Bank Transfer,USD
2111,2788,421,3,209.1,627.3,36,07-Feb-2022,shipped,San Jose,TX,Mary,Jones,user36@gmail.com,San Diego,IL,14/05/2021,Classic Necklace,8,37,209.1,820,Toys & Games,Sunset Jewelry Group,contact37@sunsetjewelrygroup.com,Germany,109,29/01/2022,1196.02,PayPal,USD
1547,334,282,3,11.61,34.83,686,05-Feb-2022,delivered,Philadelphia,CA,Joseph,Martinez,user686@gmail.com,Los Angeles,IL,06/05/2021,Adjustable Shampoo,10,11,11.61,692,Automotive,PetCare Partners,contact11@petcarepartners.com,India,2858,05/03/2022,293.97,PayPal,USD
1619,1915,34,3,452.47,1357.41,842,07-Aug-2022,delivered,Philadelphia,CA,Thomas,Lopez,user842@gmail.com,San Jose,TX,15/11/2022,Adjustable Soccer Ball,13,3,452.47,475,Jewelry,Prime Home Goods,contact3@primehomegoods.com,Canada,813,16/04/2022,305.92,Credit Card,USD
1754,1841,412,5,191.68,958.4,859,16-Aug-2022,delivered,San Antonio,TX,Sarah,Taylor,user859@gmail.com,Philadelphia,AZ,08/07/2021,Classic Speaker,12,21,191.68,323,Pet Supplies,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,2921,05/10/2022,1085.42,PayPal,USD
4819,2032,369,1,184.98,184.98,67,19-Jun-2022,cancelled,New York,CA,Charles,Garcia,user67@gmail.com,San Diego,CA,31/07/2020,Smart Notebook,6,12,184.98,283,Sports & Outdoors,AutoParts Hub,contact12@autopartshub.com,Germany,98,06/12/2022,1083.28,Credit Card,USD
401,460,221,4,398.64,1594.56,557,29-May-2022,delivered,San Antonio,TX,Jennifer,Smith,user557@gmail.com,San Antonio,CA,13/06/2020,Smart Drill,5,22,398.64,501,Shoes,Lone Star Apparel,contact22@lonestarapparel.com,Germany,2016,30/10/2022,399.35,Credit Card,USD
2289,515,190,3,405.45,1216.35,668,29-Dec-2022,shipped,Dallas,IL,John,Williams,user668@gmail.com,San Jose,IL,02/05/2021,Compact T-Shirt,13,2,405.45,224,Jewelry,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,2825,07/04/2022,687.83,Cash on Delivery,USD
840,578,329,3,449.78,1349.34,577,08-Dec-2022,shipped,San Jose,CA,Thomas,Jackson,user577@gmail.com,New York,CA,07/11/2021,Eco Necklace,8,3,449.78,967,Toys & Games,Prime Home Goods,contact3@primehomegoods.com,Canada,718,29/12/2022,231.14,Credit Card,USD
4974,1212,373,3,371.72,1115.16,199,12-Sep-2022,delivered,New York,NY,Robert,Gonzalez,user199@gmail.com,Philadelphia,TX,09/07/2022,Classic T-Shirt,3,25,371.72,902,Books,Bright Kids Toys,contact25@brightkidstoys.com,Mexico,1030,29/07/2022,629.64,PayPal,USD
3955,768,163,1,384.28,384.28,722,10-May-2022,pending,New York,CA,Jessica,Martinez,user722@gmail.com,Los Angeles,PA,28/12/2020,Adjustable Soccer Ball,3,15,384.28,261,Books,Sunrise Toys,contact15@sunrisetoys.com,India,1726,10/07/2022,470.94,PayPal,USD
1345,261,155,1,100.61,100.61,400,29-Aug-2022,processing,Dallas,NY,Linda,Rodriguez,user400@gmail.com,San Jose,TX,06/08/2022,Adjustable Headphones,6,21,100.61,869,Sports & Outdoors,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,1039,21/05/2022,747.28,PayPal,USD
2864,824,21,3,327.49,982.47,179,16-Sep-2022,delivered,Chicago,IL,John,Wilson,user179@gmail.com,Phoenix,IL,16/07/2021,Compact Headphones,6,31,327.49,184,Sports & Outdoors,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,1289,07/05/2022,272.74,Cash on Delivery,USD
4558,1991,215,3,75.72,227.16,498,31-Mar-2022,pending,New York,PA,Jennifer,Wilson,user498@gmail.com,Philadelphia,CA,18/04/2022,Portable Headphones,13,19,75.72,504,Jewelry,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,695,15/09/2022,633.74,Cash on Delivery,USD
2092,56,68,2,85.06,170.12,903,03-Nov-2022,delivered,San Diego,IL,William,Wilson,user903@gmail.com,San Diego,TX,29/04/2021,Classic Blender,4,3,85.06,903,Clothing,Prime Home Goods,contact3@primehomegoods.com,Canada,460,27/05/2022,540.97,PayPal,USD
939,2936,476,1,335.61,335.61,235,19-Jan-2022,delivered,Dallas,CA,Jessica,Martin,user235@gmail.com,Dallas,IL,15/12/2020,Rechargeable Headphones,1,29,335.61,142,Electronics,PetWorld Wholesale,contact29@petworldwholesale.com,China,2549,10/06/2022,1007.82,Bank Transfer,USD
451,54,116,2,150.95,301.9,790,05-Aug-2022,delivered,Houston,NY,Patricia,Davis,user790@gmail.com,San Jose,TX,09/09/2020,Smart Monitor,4,15,150.95,907,Clothing,Sunrise Toys,contact15@sunrisetoys.com,India,508,25/02/2022,904.27,PayPal,USD
3651,2627,193,1,268.85,268.85,884,02-Jan-2022,delivered,Phoenix,CA,Linda,Smith,user884@gmail.com,Philadelphia,NY,08/06/2021,Wireless Vitamin Pack,1,21,268.85,432,Electronics,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,967,31/07/2022,834.75,Cash on Delivery,USD
1049,2466,499,2,39.15,78.3,462,25-Jan-2022,delivered,Dallas,TX,Elizabeth,Moore,user462@gmail.com,Dallas,TX,03/07/2022,Compact Desk Lamp,9,22,39.15,714,Grocery,Lone Star Apparel,contact22@lonestarapparel.com,Germany,197,10/04/2022,497.19,Cash on Delivery,USD
1912,275,136,3,280.33,840.99,806,22-Jan-2022,delivered,San Diego,CA,Sarah,Taylor,user806@gmail.com,Chicago,CA,21/12/2021,Waterproof Vitamin Pack,15,10,280.33,165,Garden & Outdoor,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,1132,28/01/2022,1165.4,Bank Transfer,USD
4314,823,272,4,391.15,1564.6,890,19-Apr-2022,delivered,Phoenix,PA,Mary,Johnson,user890@gmail.com,San Jose,CA,06/04/2022,Compact Necklace,8,13,391.15,133,Toys & Games,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,882,05/07/2022,313.76,Bank Transfer,USD
675,2999,371,1,386.41,386.41,439,07-Apr-2022,returned,Los Angeles,IL,Linda,Garcia,user439@gmail.com,San Antonio,IL,03/06/2021,Eco Dog Food,13,29,386.41,117,Jewelry,PetWorld Wholesale,contact29@petworldwholesale.com,China,2876,07/01/2022,342.8,Bank Transfer,USD
2418,2504,133,2,204.93,409.86,910,10-Dec-2022,shipped,San Diego,CA,David,Martin,user910@gmail.com,Los Angeles,CA,08/04/2020,Eco Backpack,4,26,204.93,25,Clothing,GreenLeaf Organics,contact26@greenleaforganics.com,China,2256,14/09/2022,387.19,Credit Card,USD
623,814,303,2,396.14,792.28,621,28-Dec-2022,delivered,Dallas,CA,Mary,Brown,user621@gmail.com,Dallas,AZ,13/07/2020,Classic Blender,2,24,396.14,509,Home Appliances,Pacific Sports,contact24@pacificsports.com,India,1904,15/03/2022,42.36,Credit Card,USD
2379,2962,476,5,335.61,1678.05,589,06-Dec-2022,shipped,Chicago,AZ,Susan,Jones,user589@gmail.com,Houston,CA,08/09/2021,Rechargeable Headphones,1,29,335.61,142,Electronics,PetWorld Wholesale,contact29@petworldwholesale.com,China,420,16/09/2022,1127.36,Cash on Delivery,USD
1918,1504,430,4,100.93,403.72,507,15-Oct-2022,pending,Phoenix,CA,Thomas,Hernandez,user507@gmail.com,Houston,AZ,02/10/2022,Portable Vitamin Pack,9,31,100.93,811,Grocery,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,21,07/10/2022,409.63,PayPal,USD
2874,1203,10,4,115.69,462.76,452,08-Jan-2022,shipped,Dallas,TX,Linda,Martin,user452@gmail.com,New York,CA,30/05/2022,Classic T-Shirt,2,35,115.69,103,Home Appliances,Urban Office Depot,contact35@urbanofficedepot.com,India,1974,21/11/2022,625.88,PayPal,USD
2895,1838,333,1,119.6,119.6,246,05-Aug-2022,pending,Chicago,IL,Robert,Miller,user246@gmail.com,San Antonio,AZ,29/11/2022,Premium Speaker,11,1,119.6,864,Office Supplies,Global Tech Distributors,contact1@globaltechdistributors.com,China,2770,26/08/2022,1188.6,Credit Card,USD
